id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences
clwaw1ly101tfowo91fyxl37c,CHASI MFP - Richmond hill road,There is no income requirement for food pantry services. All are welcome. Everything is free. Please bring personal identification with you and proof of household size if you have it.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,94 Richmond Hill Road,,New Springville,NY,10314,40.58659859999999,-74.1651031,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 808-1300,False,False,True,,,0.79,,0,15,,ID required,True,True
cm6riauc200770d29h928eh09,CHASI MFP - St. Mary's Episcopal Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,347 Davis Ave,,Staten Island,NY,10310,40.635242,-74.108421,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 808-1300,False,False,True,,,0.84,,0,3,,ID required,True,True
cm9xr9blg005f042b4q83ah62,CHASI MFP - Sun River Health,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,57 Bay St,,Staten Island,NY,10301,40.640629,-74.075409,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.79,2,2,8,,,False,False
cm9xr9dtn006z042bklaae63f,CHASI MFP - Targee St & Osgood Ave,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,33 Osgood Avenue,,Clifton,NY,10304,40.6190123,-74.0847789,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.85,,0,5,,"ID required,Schedule appointment through Plentiful app",True,True
cma7rcj6100a9tx2sweomm47k,CHASI MFP - Tysens Ln. & Falcon Ave.,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,614 Tysens Lane,,Oakwood,NY,10306,40.5627347,-74.1143591,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.86,2,2,21,,,True,True
cm9xr9ay50053042biiweipl0,CHASI MFP - Vanderbilt Ave & Osgood Ave,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,299 Vanderbilt Avenue,,Clifton,NY,10304,40.6177946,-74.0811062,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.89,1,1,2,,ID required,True,True
cma7rcinq009wtx2slvufjxyu,CHASI MFP - Victory Blvd. & Winthrop Place,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,60 Winthrop Place,,Castleton Corners,NY,10314,40.6131774,-74.121406,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.84,,1,10,,,True,True
cma7rci4y009ktx2sk304hkwk,CHASI MFP - Warren St. & Hill St.,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,99 Hill Street,,Clifton,NY,10304,40.6208385,-74.0818887,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.87,,0,9,,ID required,True,True
cma7rchin0098tx2s5q2p8x16,CHASI MFP - West Brighton Senior Center,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,230 Broadway,,Staten Island,NY,10310,40.635834,-74.117714,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 808-1300,False,False,True,,,0.89,2.5,2,20,,ID required,True,True
cma7rcgip008ktx2seh481cwb,CHASI MFP - YMCA,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3939 Richmond Ave,,Staten Island,NY,10312,40.542557,-74.162788,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.89,2,2,19,,ID required,True,True
cma7rcfxz0088tx2so1rhd0nq,CHASI MFP- Ocean Ave & Drury Ave,"There is no income requirement for food pantry services. All are welcome. Everything is free. Please bring personal identification with you and proof of household size if you have it.

CHASI is using Plentiful to improve your service and to make it easier for you to find other pantries to meet your needs. Text the word “FOOD” to PANTRY (726-879) from any phone to get the Plentiful app, or bring your ID and we’ll help you connect!",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1 Drury Avenue,,South Beach,NY,10305,40.5942,-74.0618625,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.89,3,1,8,,ID required,True,True
clwgomotl03x8b6xudw77a57o,CHASI Mobile Food Pantry @ Seaview Hospital,There is no income requirement for food pantry services. All are welcome. Everything is free. Please bring personal identification with you and proof of household size if you have it.,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,460N Brielle Avenue,,Mid Island,NY,10314,40.5925415,-74.1299008,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,,,0.67,,0,0,,ID required,True,False
cma7rcjm800altx2sk8gbmw6f,CHASI Storefront Food Pantry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2134 Richmond Terrace,,Port Richmond,NY,10302,40.6401964,-74.13431539999999,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 808-1300,False,False,True,,,0.88,2,5,11,,,True,True
80,CYO Community Center,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,120 Anderson Ave,,Staten island,NY,10302,40.634697,-74.134636,America/New_York,,(718) 447-6330,False,False,True,,,0.92,2.3333333333333335,17,49,,"ID required,First come, first serve: open until food runs out",True,True
1347,Calvary Assembly Of GOD,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,4055 Richmond Avenue,,Staten Island,NY,10312,40.539848,-74.160332,America/New_York,https://calvarysi.com/,(718) 356-4555,False,False,True,,,0.85,3,8,36,,"ID required,Must bring own bags/cart,Registration required",True,True
cmiuchvi4072l1jeekb5rhsal,Calvary Assembly of God,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,4055 Richmond Avenue,,Eltingville,NY,10312,40.539728,-74.16043239999999,America/New_York,,(718) 356-4555,False,False,True,,,0.55,2,1,4,,,True,True
183,Cassidy Coles Senior Center at NYCHA Cassidy - Lafayette Houses,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,125 Cassidy Pl,,Staten Island,NY,10301,40.642467,-74.096481,America/New_York,,(718) 447-6330,False,False,True,,,0.99,,1,16,,"ID required,First come, first serve: open until food runs out",True,True
cm9h67ifk00s8y30x2dk15i1d,Cathedral Family Life Center,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,59 Wright Street,,Stapleton Heights,NY,10304,40.6274269,-74.07834079999999,America/New_York,https://www.centralfamilylifecenter.org/,(718) 273-8414,False,False,True,,,0.69,,0,0,,,False,False
210,"Catholic Charities Community Services, Our Lady of Mt. Carmel - Mobile Food Pantry",,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1265 Castleton Ave,,New York,NY,10310,40.63419529999999,-74.1247759,America/New_York,https://olmcv.org,(718) 442-3411,False,False,True,,,0.74,2,2,5,,,True,False
cmewx5f8i016vv1fn8lu0wzro,Catholic Charities at Cassidy Coles,"(718) 447-6330, Ext. 2884",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,125 Cassidy Place,,Mid Island,NY,10301,40.6422563,-74.0964201,America/New_York,https://www.hungryonstatenisland.com/area10301.htm,(718) 447-6330,False,False,True,,,0.76,,1,1,,,True,True
cmli795ru02f7yjfsmczpizy5,Catholic Charities of Staten Island,,Meal delivery,MEAL_DELIVERY,PUBLISHED,6581 Hylan Boulevard,,Charleston,NY,10309,40.5117007,-74.22162209999999,America/New_York,https://www.cc-si.org/,(718) 317-2803,False,False,True,,,0.54,,0,0,,Community services,False,False
clwi23yom00cvznqo9ijvhev8,Catholic Charities of Staten Island Food Trucks @ St. Joseph's Church,"718) 447-6330, Ext. 2884",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,463 Tompkins Avenue,,Rosebank,NY,10305,40.6144294,-74.0724226,America/New_York,,(718) 447-6330,False,False,True,,,0.72,,0,3,,,True,False
1505,Christ Abundant Life Ministries,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,121 Grandview Avenue,,Staten island,NY,10303,40.636486,-74.164726,America/New_York,,(718) 273-0372,False,False,True,,,0.98,2,3,28,,"First come, first serve: open until food runs out",True,True
295,Christian Pentecostal Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,900 Richmond Road,,Todt Hill,NY,10304,40.6048581,-74.0922882,America/New_York,https://www.cpc900.org/our-ministries,(347) 613-0390,False,False,True,1,WEEK,0.7,2.25,4,11,,"ID required,Other social services available,First come, first serve: open until food runs out,Registration required,Diapers/baby essentials may be available,Clothing may be available",True,True
cmiucw6qj06sf5agxuchyhgb2,Christian Pentecostal Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,900 Richmond Road,,Todt Hill,NY,10304,40.6048583,-74.09203029999999,America/New_York,,(718) 273-5850,False,False,True,,,0.58,,0,0,,,True,True
1321,City Harvest Mobile Market - The Stapleton,"Through our Mobile Market, we distribute free fruits and vegetables, to our community twice each month
Must be a Staten Island resident to receive food

Eligible if you participate in programs at the Stapleton Houses Senior Center or live in the Berry, Cassidy Coles, New Lane, Richmond Terrace, South Beach,or Stapleton NYCHA Houses or residents of 10301, 10304, 10305, or 10310",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,75 Hill St,,Staten Island,NY,10304,40.632816,-74.162819,America/New_York,https://www.cityharvest.org/programs/mobile-markets/,(866) 444-0244,False,False,True,,,0.99,2,1,8,,"ID required,Must bring own bags/cart,First come, first serve: open until food runs out",True,True
325,College of Staten Island Campus Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2800 Victory Blvd,,New York,NY,10314,40.6087355,-74.15343229999999,America/New_York,https://csitoday.com/2016/02/csi-food-pantry/,(718) 982-3088,False,True,True,,,0.7,,0,3,,Students & staff only,True,False
cm9xr9d5g006f042bz0w9wqfs,Community Health Action of Staten Island,"Tuesday 10 am - 2 pm
Wednesday 2 pm - 6 pm
Friday 12pm - 4 pm
Saturday 10 am - 2 pm.

come before 15 mins before closing time",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2134 Richmond Terrace,,Port Richmond,NY,10302,40.6401964,-74.13431539999999,America/New_York,https://chasiny.org/services/food-pantry-mobile-food-pantry/,(718) 873-6270,False,False,True,1,MONTH,0.9,2.5,4,11,,"ID required,Must bring own bags/cart",True,True
332,Community Health Action of Staten Island - Community Food Pantry,Mobile Food Pantry Scheduled available here: linktr.ee/chasinyc.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2134 Richmond Ter,,New York,NY,10302,40.6401964,-74.13431539999999,America/New_York,linktr.ee/chasinyc,(718) 808-1840,False,False,True,1,MONTH,0.93,2.5217391304347827,33,47,,"ID required,Must bring own bags/cart,Other social services available,Registration required",True,True
cmbv3coo100ubwh0wvvwij1h6,Council of Jewish Organization of S.I.,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,93 Park Avenue,,Port Richmond,NY,10302,40.6381751,-74.1315315,America/New_York,,(718) 720-4047,False,False,True,,,0.84,,1,3,,,True,True
258,Curtis Community School Food Club,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,105 Hamilton Avenue,Room 133,Staten Island ,NY,10301,40.645187,-74.081657,America/New_York,https://www.facebook.com/CurtisHighSchool/about/,(718) 390-1851,False,False,True,,,0.45,,0,0,,,False,False
clyfdgrdw024kh35sej6vwdzk,Curtis High School,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,105 Hamilton Ave,,Staten Island,NY,10301,40.645393,-74.082176,America/New_York,,(646) 630-1362,False,False,True,,,0.74,,0,1,,,False,False
315,El Centro Del Inmigrante,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,221 Harrison Avenue,,Port Richmond,NY,10302,40.63696480000001,-74.1400391,America/New_York,http://elcentronyc.org/,(347) 825-2086,False,False,True,,,0.5,2.6666666666666665,9,49,,"ID required,First come, first serve: open until food runs out",True,True
cmiud99x306xu3zfmals2selt,El Centro del Inmigrante,Please call if an emergency.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,260 Port Richmond Avenue,,Port Richmond,NY,10302,40.635003,-74.13571499999999,America/New_York,,(347) 825-2086,False,False,True,,,0.58,,0,0,,Call in advance for services,True,True
cm5b4ng1f0081yw0uef43o1gv,Everyone Eats SI,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,88 New Dorp Plaza,,New Dorp,NY,10306,40.5727746,-74.1174352,America/New_York,https://www.facebook.com/everyoneeatssi,(718) 925-9056,False,False,True,,,0.73,,0,0,,Call in advance for services,False,False
cla5wovug0000l60fq1o3y08l,"FAITH UNITED METHODIST CHURCH, STATEN ISLAND",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,221 Heberton Avenue,,Port Richmond,NY,10302,40.6352159,-74.1322339,America/New_York,https://fumcsi.wixsite.com/faithumcsi,(718) 273-9666,False,False,True,,,0.39,2,2,5,,Diapers/baby essentials may be available,True,True
cmix9kpd60doy5agxax60i0wj,Feeding With TLC,County or Counties Served: Richmond,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,309 Saint Pauls Avenue,,Mid Island,NY,10304,40.6303116,-74.08141049999999,America/New_York,,(718) 447-0526,False,False,True,,,0.58,,0,1,,ID required,True,True
cml7mdmoz00iqze42g81uo7o8,"Feeding with TLC, Inc.",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,175 Beach St,,STATEN ISLAND,NY,10304,40.629986,-74.081329,America/New_York,trinitylutheransi@tlcsi.org,(718) 447-0526,False,False,True,,,0.45,,0,0,,,False,False
324,First United Christian Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,109 Victory Boulevard,,Mid Island,NY,10301,40.6377232,-74.08025789999999,America/New_York,https://www.fuccstatenislandny.com/food-pantry,(347) 825-3181,False,False,True,,,0.9,2.25,15,27,,,True,True
ckxexc1nr11320413ppwz2bjk,Forest Ave Community Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,PUBLISHED,2142 Forest Avenue,,New York,New York,10303,40.6263593,-74.1609226,America/New_York,https://www.instagram.com/forestavefridge/,,False,False,True,,,0.74,,0,2,,,False,False
cmfqdh0j401x6yz2amnrd6gdq,H.E.A.L.T.H for Youths,"H.E.A.L.T.H for Youths provides free, fresh food through its pop-up pantry.

",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,120 Victory Blvd,,Staten Island,NY,10301,40.637241,-74.08046,America/New_York,https://www.health4youths.org/,(347) 489-3060,False,False,True,,,0.9,,0,1,,Registration required,True,True
cmiudz10307n1ywebj4kc09s6,Harvest Food Pantry,until food runs out,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,402 Bay Street,,Mid Island,NY,10301,40.6323727,-74.0762259,America/New_York,,(347) 351-1106 or (347) 285-6384,False,False,True,,,0.58,,0,1,,,True,True
cmj0g3eld032o2dh3zdpimdu4,Healthy Keepers,	Scan QR code to get registered https://web.facebook.com/groups/StatenIslandCommunityCalendar/posts/25548744914761478/?_rdc=1&_rdr#,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2032 Richmond Terrace,,Port Richmond,NY,10302,40.6400452,-74.1310956,America/New_York,https://web.facebook.com/groups/StatenIslandCommunityCalendar/posts/25548744914761478/?_rdc=1&_rdr#,,False,False,True,,,0.68,,0,2,,,False,False
485,Holy Rosary Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,80 Jerome Ave,,New York,NY,10305,40.5952918,-74.0760463,America/New_York,https://www.hrosarychurch.com/,(718) 727-3360,False,False,True,1,MONTH,0.64,2.8,11,18,,"ID required,Proof of address required",True,True
cmix9zrsz03tp1cfq280et1nl,Holy Rosary Church Food Pantry,"For more information, please call.


County or Counties Served: Richmond",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,120 Jerome Avenue,,Arrochar,NY,10305,40.5952452,-74.0758793,America/New_York,http://www.hrosarychurch.com/,(718) 727-3360,False,False,True,,,0.52,3,2,3,,,True,True
1487,Immaculate Conception Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,128 Targee Street,,Stapleton Heights,NY,10304,40.62395679999999,-74.084054,America/New_York,http://www.hungryonstatenisland.com/pantries.htm,(718) 447-6330,False,False,True,,,0.82,2,1,11,,"ID required,First come, first serve: open until food runs out",True,True
1456,JCC of Staten Island's Kosher Food Pantry,Online registeration https://market.metcouncil.org/s/?language=en_US,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1466 Manor Road ,,Staten Island ,NY,10314,40.594975,-74.126389,America/New_York,sijcc.org,(718) 475-5245,True,False,True,2,MONTH,0.97,2.3,12,30,,"Diapers/baby essentials may be available,Kosher food available,Schedule appointment through Plentiful app",True,True
cm5b57a9w00axwd0uw1xzcqfv,"Jacob's Well, Our Lady of Pity's Gym","Applications will be available on Thursday during our hours of operation.

On-site registration required",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1616 Richmond Avenue,,Bulls Head,NY,10314,40.6088628,-74.1620855,America/New_York,https://jacobswellfoodpantry.com/,(347) 215-1818,False,False,True,,,0.72,,2,14,,Registration required,True,True
